sport_key,sport,market,side,event_id,american_odds,model_prob,sized_prob,fair_prob,closing_fair_prob,edge_pct,edge_pct_raw,shrinkage_alpha,ev_pct,bet_pct,bet_usd,outcome,pnl,clv_prob_pts,clv_pct,signals,sig_sharp,sig_rlm,sig_fade,n_signals
basketball_nba,NBA,h2h,Cleveland Cavaliers,c3531530e77a4ada542bdbff23de5409,150.0,0.5161401359855947,0.4541194872426309,0.3920988384996671,0.3920988384996671,6.2,12.4,0.5,13.53,0.022549786351096206,225.49786351096208,1,338.2467952664431,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,h2h,Los Angeles Lakers,c361a0b8c035a055bd9497b52674e3fb,145.0,0.45031802921286485,0.425819101068462,0.4013201729240591,0.4013201729240591,2.45,4.9,0.5,4.33,0.0074580685547813675,74.58068554781367,1,108.14199404432983,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,h2h,Philadelphia 76ers,d146e10295545e18ac8915a1f5860317,230.0,0.4519414481080128,0.3588229757064863,0.2657045033049598,0.2657045033049598,9.31,18.62,0.5,18.41,0.020012589112109205,200.12589112109205,0,-200.12589112109205,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,h2h,Toronto Raptors,d1938a9c13602a661e894f996f2680e8,175.0,0.43445822262629896,0.39823023476839847,0.36200224691049804,0.36200224691049804,3.62,7.25,0.5,9.51,0.013590449373299405,135.90449373299404,1,237.83286403273956,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,h2h,Philadelphia 76ers,d749c50ad2a2660df91f9dc1b8e20d78,400.0,0.41417642722191944,0.3047846348367927,0.19539284245166597,0.19539284245166597,10.94,21.88,0.5,52.39,0.03274519838649771,327.45198386497714,1,1309.8079354599085,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,h2h,Toronto Raptors,d94d967f8600a3fb8b869f32c31a7357,290.0,0.3771350527107204,0.3406704090671373,0.3042057654235542,0.3042057654235542,3.65,7.29,0.5,32.86,0.028328844427744436,283.28844427744434,1,821.5364884045886,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,0cab123e90bdf5d1d144a7e26ebc339c,-110.0,0.6001691978755607,0.5489396481706633,0.4977100984657659,0.4977100984657659,5.12,10.25,0.5,4.8,0.01319331528959826,131.9331528959826,0,-131.9331528959826,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,0cab123e90bdf5d1d144a7e26ebc339c,-106.0,0.5700408535050535,0.5361653775196438,0.5022899015342339,0.5022899015342339,3.39,6.78,0.5,4.2,0.011125169422616541,111.25169422616541,1,104.95442851525038,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,0d0aa62d4305ee094389473b308ce0bd,-108.0,0.5510065867445423,0.5299580332154643,0.5089094796863863,0.5089094796863863,2.1,4.21,0.5,2.07,0.005578177272041452,55.78177272041452,1,51.64978955593938,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,0d7933fbc3dd3e384f9b709cff4e882c,-110.0,0.5686479006959774,0.5343239503479886,0.5,0.5,3.43,6.86,0.5,2.01,0.005520073932694037,55.20073932694037,1,50.18249029721852,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,0db68bfa022e22873f48b8539addd5ae,-105.0,0.5642009664517653,0.5355365944642572,0.506872222476749,0.506872222476749,2.87,5.73,0.5,4.56,0.011962504662931785,119.62504662931785,0,-119.62504662931785,0.0,0.0,CLV_MODEL,0,0,0,0
